engine_power,vehicle_age,mileage,luxury_score,safety_rating,interior_quality,price
216.68517223694337,16.232886965680432,156546.68000626742,7.955900474513876,3.7123812596753756,6.447041523512024,46124.66177201723
377.53974688419584,9.359751481134989,13949.570279423271,7.195369088985662,1.207603788536829,7.456187205025586,74415.07766202658
352.5009990738149,16.158764189672205,143644.74525112446,2.8387370606358946,2.1772277822166246,7.441753702823496,44047.79029770251
207.21927000495288,0.14852757089226065,194353.99739947513,5.236198736018884,2.8043533848795,1.368170137326679,27280.62257259464
113.07743913971217,11.03185451964811,174978.1719627499,8.280674854406065,2.148413158901986,5.644997519783523,31761.740706625158
191.43042202332924,18.638642961533563,143481.5220075362,7.075316142184347,4.242053825081483,8.133862246538271,46775.744535820515
219.4557045753943,11.643509182917402,191909.39988922502,1.0542509708796812,1.5244604206107875,3.1866596785900363,12085.58503083843
311.4876491354087,4.121914548905483,88813.60088788348,1.7866696838754053,3.4487174467623674,5.186331878266121,45105.23394959712
398.60754461020525,14.355151245591152,175211.38829275244,4.121152481922035,4.952859774509815,4.914871398643555,49551.395225987166
206.77445971523787,7.579716993978353,74411.74525485485,9.499289856567312,4.610226154395475,4.625084523558195,60657.278570436516
328.76434413563015,13.367678945189196,186303.91231625012,5.420714328771251,1.8886282499403944,2.0965557499067033,33034.47489574461
277.95307496866633,0.5863944578754254,34011.6429672102,3.4315864068730035,1.0003275504546707,5.731403871431331,49966.24154795455
307.5105396100531,12.718007187027123,188305.65791101335,4.243813475083389,4.922389368247956,5.016235287432984,39478.24867873393
145.33823570442405,0.64395869875848,167379.65847022648,2.895873647986569,4.53085193878951,6.970534815498766,33623.67266958392
219.66288781784698,14.89561310283532,169980.69344831049,4.790800514530114,4.67788986531045,5.944717529042064,36270.68170344866
172.25676931708733,9.458260044769101,29164.986935169145,2.962318955945271,2.6620142033505334,1.247886366869379,26118.65745698861
203.03680421449747,2.4350871094610738,121314.9451766387,8.61177256572635,3.978461848626924,1.2872618884517624,44639.62329585426
